population	model	experiment	year	tasmax	tasmin	ppt
SC	miroc6	ssp370	2069	310.09067	277.82224	713.4723220020533
SC	miroc6	ssp370	2070	310.65054	277.86227	719.9319153092802
SC	mpi-esm1-2-hr	ssp245	2041	306.16296	274.92105	1094.9877395352792
SC	mpi-esm1-2-hr	ssp245	2042	307.75806	273.0815	920.200488928801
SC	mpi-esm1-2-hr	ssp245	2043	312.49426	274.64764	318.7176536768675
SC	mpi-esm1-2-hr	ssp245	2044	310.03937	275.02347	652.5526043973514
SC	mpi-esm1-2-hr	ssp245	2045	307.69308	274.76733	1023.5342114232085
SC	mpi-esm1-2-hr	ssp245	2046	307.31952	276.39212	1001.0270358645298
SC	mpi-esm1-2-hr	ssp245	2047	307.98593	274.84537	884.1693352733273
SC	mpi-esm1-2-hr	ssp245	2048	308.37814	276.67938	1352.1858586929488
SC	mpi-esm1-2-hr	ssp245	2049	310.65387	273.21664	573.3123204438016
SC	mpi-esm1-2-hr	ssp245	2050	312.85422	276.1451	353.5778359975666
SC	mpi-esm1-2-hr	ssp245	2051	308.0851	275.0155	1336.7941837292117
SC	mpi-esm1-2-hr	ssp245	2052	309.00833	276.39542	865.3814325341955
SC	mpi-esm1-2-hr	ssp245	2053	309.40585	276.1423	1351.8696639686816
SC	mpi-esm1-2-hr	ssp245	2054	309.9641	274.26874	623.198649007827
SC	mpi-esm1-2-hr	ssp245	2055	306.904	276.11703	585.4610982321901
SC	mpi-esm1-2-hr	ssp245	2056	310.95944	276.88477	367.2811183263548
SC	mpi-esm1-2-hr	ssp245	2057	309.06842	274.74356	635.8998449519277
SC	mpi-esm1-2-hr	ssp245	2058	309.72122	274.64243	1012.1781952679157
SC	mpi-esm1-2-hr	ssp245	2059	308.1103	278.02237	703.8681992562488
SC	mpi-esm1-2-hr	ssp245	2060	309.3952	273.70856	821.8399045988917
SC	mpi-esm1-2-hr	ssp245	2061	309.68085	272.4291	953.234522795525
SC	mpi-esm1-2-hr	ssp245	2062	309.07895	273.91293	859.1552417026833
SC	mpi-esm1-2-hr	ssp245	2063	306.78342	272.50275	1108.3753904429482
SC	mpi-esm1-2-hr	ssp245	2064	308.89163	273.82755	802.9861582908604
SC	mpi-esm1-2-hr	ssp245	2065	310.03082	277.18805	801.2504291720688
SC	mpi-esm1-2-hr	ssp245	2066	310.21042	275.71902	908.5691188462079
SC	mpi-esm1-2-hr	ssp245	2067	310.78122	277.3776	847.7395521069411
SC	mpi-esm1-2-hr	ssp245	2068	309.87732	277.6462	461.01101314416155
SC	mpi-esm1-2-hr	ssp245	2069	311.7048	273.4847	934.8413520609029
SC	mpi-esm1-2-hr	ssp245	2070	308.39005	277.6811	895.1913992757605
SC	mpi-esm1-2-hr	ssp370	2041	312.57742	275.23398	862.7929187379668
SC	mpi-esm1-2-hr	ssp370	2042	308.36627	275.0344	687.5577722035814
SC	mpi-esm1-2-hr	ssp370	2043	308.70807	272.06546	1073.5087467357275
SC	mpi-esm1-2-hr	ssp370	2044	310.926	274.6712	696.1477673845366
SC	mpi-esm1-2-hr	ssp370	2045	309.09216	275.75986	1116.3432047833178
SC	mpi-esm1-2-hr	ssp370	2046	309.31094	275.81296	900.3961346112192
SC	mpi-esm1-2-hr	ssp370	2047	307.11826	274.99893	795.567471004324
SC	mpi-esm1-2-hr	ssp370	2048	308.76178	273.895	693.1078903027798
SC	mpi-esm1-2-hr	ssp370	2049	310.72784	274.0363	670.2965846168809
SC	mpi-esm1-2-hr	ssp370	2050	308.40817	276.53534	634.6033817535499
SC	mpi-esm1-2-hr	ssp370	2051	311.20483	276.77536	724.4682619697414
SC	mpi-esm1-2-hr	ssp370	2052	308.45114	274.58264	1040.428531123323
SC	mpi-esm1-2-hr	ssp370	2053	312.06036	276.8297	1009.7274315543392
SC	mpi-esm1-2-hr	ssp370	2054	310.35736000000003	275.8803	861.0876297578216
SC	mpi-esm1-2-hr	ssp370	2055	306.28244	273.36487	1109.1078042983856
SC	mpi-esm1-2-hr	ssp370	2056	308.95206	275.5882	662.0078757405281
SC	mpi-esm1-2-hr	ssp370	2057	307.87268	275.7253	1173.8472700235207
SC	mpi-esm1-2-hr	ssp370	2058	307.8448	276.51447	959.30665482301265
SC	mpi-esm1-2-hr	ssp370	2059	306.55698	277.60403	963.9504981343634
SC	mpi-esm1-2-hr	ssp370	2060	310.52512	276.65112	793.8693116185987
SC	mpi-esm1-2-hr	ssp370	2061	309.64462	275.12405	769.5212315535011
SC	mpi-esm1-2-hr	ssp370	2062	310.1024	276.2093	897.5325707971867
SC	mpi-esm1-2-hr	ssp370	2063	307.89117	277.33588	816.0613677464426
SC	mpi-esm1-2-hr	ssp370	2064	309.98254	275.2769	870.4123912931951
SC	mpi-esm1-2-hr	ssp370	2065	309.7045	276.61533	453.59461808548076
SC	mpi-esm1-2-hr	ssp370	2066	308.92578	275.44675	887.6467500383826
SC	mpi-esm1-2-hr	ssp370	2067	309.86746	277.5193	947.9502759408028
SC	mpi-esm1-2-hr	ssp370	2068	308.91727	277.07916	1080.0154165830286
SC	mpi-esm1-2-hr	ssp370	2069	308.47888	275.01917	732.0297776721418
SC	mpi-esm1-2-hr	ssp370	2070	309.05438	276.68765	869.693225808432
SC	mri-esm2-0	ssp245	2041	308.84937	272.69452	790.3639596363064
SC	mri-esm2-0	ssp245	2042	310.98642	273.28348	963.1202839314938
SC	mri-esm2-0	ssp245	2043	309.8131	277.01953	829.2017818341265
SC	mri-esm2-0	ssp245	2044	308.62967	277.9892	469.1075198468752
SC	mri-esm2-0	ssp245	2045	308.6778	276.89655	1404.5007033040347
SC	mri-esm2-0	ssp245	2046	311.18198	276.39005	1168.1412046774917
SC	mri-esm2-0	ssp245	2047	307.12122	273.67456	918.3666302502277
SC	mri-esm2-0	ssp245	2048	311.51276	272.75278	654.9212410842083
SC	mri-esm2-0	ssp245	2049	309.1439	276.90875	621.6138991294429
SC	mri-esm2-0	ssp245	2050	308.2576	275.79135	1004.9416767811416
SC	mri-esm2-0	ssp245	2051	307.0527	274.31158	875.8737221709405
SC	mri-esm2-0	ssp245	2052	309.81564	275.2936	602.3299179039896
SC	mri-esm2-0	ssp245	2053	308.80865	275.81665	889.9190707015766
SC	mri-esm2-0	ssp245	2054	308.92664	275.93884	1074.569447454986
SC	mri-esm2-0	ssp245	2055	310.63638	275.72272	578.6667995795141
SC	mri-esm2-0	ssp245	2056	307.93817	276.6122	790.9959007054325
SC	mri-esm2-0	ssp245	2057	309.15735	275.41376	1384.8497581667912
SC	mri-esm2-0	ssp245	2058	309.88132	276.08975	1022.0952079631184
SC	mri-esm2-0	ssp245	2059	309.2752	276.46304	978.5009287297421
SC	mri-esm2-0	ssp245	2060	311.71408	274.40482	217.02836730983108
SC	mri-esm2-0	ssp245	2061	311.7828	275.43033	923.7797990790523
SC	mri-esm2-0	ssp245	2062	309.56442	276.4713	1005.7642551553603
SC	mri-esm2-0	ssp245	2063	309.62674	274.85468	808.2408282905744
SC	mri-esm2-0	ssp245	2064	310.09106	276.11874	1294.3071470944928
SC	mri-esm2-0	ssp245	2065	310.252	275.09946	983.7403176817788
SC	mri-esm2-0	ssp245	2066	310.4579	276.61954	764.7021646087524
SC	mri-esm2-0	ssp245	2067	309.33557	273.96307	693.1188264861648
SC	mri-esm2-0	ssp245	2068	310.80597	277.08865	638.0141862609889
SC	mri-esm2-0	ssp245	2069	310.2879	276.9409	609.6023186109959
SC	mri-esm2-0	ssp245	2070	310.35077	276.4491	1394.8707772884397
SC	mri-esm2-0	ssp370	2041	309.47882	274.75327	789.608821249567
SC	mri-esm2-0	ssp370	2042	311.94266	275.53464	753.4738650836516
SC	mri-esm2-0	ssp370	2043	308.95956	277.11893	640.1649017818272
SC	mri-esm2-0	ssp370	2044	309.13602	275.71613	716.6706517862622
SC	mri-esm2-0	ssp370	2045	310.70172	274.96524	621.8893249577377
SC	mri-esm2-0	ssp370	2046	307.96933	276.2197	1375.2949291840032
SC	mri-esm2-0	ssp370	2047	312.5148	275.99033	1187.7801006193854
SC	mri-esm2-0	ssp370	2048	309.64926	274.33176	661.1703199334443
SC	mri-esm2-0	ssp370	2049	313.05875	275.76596	1054.8255772911778
SC	mri-esm2-0	ssp370	2050	307.83484	275.3246	1267.820321652103
SC	mri-esm2-0	ssp370	2051	311.9809	276.0942	1283.4889302437343
SC	mri-esm2-0	ssp370	2052	308.3817	275.26196	896.3494300784077
SC	mri-esm2-0	ssp370	2053	310.09024	277.08945	732.057094713656
SC	mri-esm2-0	ssp370	2054	307.77203	276.13147	1039.8651760770008
SC	mri-esm2-0	ssp370	2055	308.79938	273.0147	1029.4961827690447
SC	mri-esm2-0	ssp370	2056	309.87088	276.56516	778.8288979747449
SC	mri-esm2-0	ssp370	2057	310.1214	277.47955	950.785225862618
SC	mri-esm2-0	ssp370	2058	312.99582	276.30243	964.9802913190724
SC	mri-esm2-0	ssp370	2059	309.71017	274.6692	673.3286049216986
SC	mri-esm2-0	ssp370	2060	306.4488	275.21356	702.5315017439425
SC	mri-esm2-0	ssp370	2061	310.13065	274.8214	1258.7324478663365
SC	mri-esm2-0	ssp370	2062	308.49567	274.10535	909.7699665842811
SC	mri-esm2-0	ssp370	2063	310.98135	275.421	329.1447320021689
SC	mri-esm2-0	ssp370	2064	311.21558	276.73138	977.5114082061681
SC	mri-esm2-0	ssp370	2065	308.98352	277.3742	636.0640466707991
SC	mri-esm2-0	ssp370	2066	310.30664	275.65475	906.0244239633903
SC	mri-esm2-0	ssp370	2067	312.60226	275.7356	911.3797734746186
SC	mri-esm2-0	ssp370	2068	310.0363	275.87607	606.9236593320966
SC	mri-esm2-0	ssp370	2069	310.81332	274.6044	602.5933707598357
SC	mri-esm2-0	ssp370	2070	309.47598	275.07263	1407.1331230806786
SQ1	access-cm2	ssp245	2041	302.4577	267.95917	1328.6547740455521
SQ1	access-cm2	ssp245	2042	303.00238	266.46707	1983.385675074479
SQ1	access-cm2	ssp245	2043	303.67197	269.426	1700.9477506856874
SQ1	access-cm2	ssp245	2044	301.93512	270.84778	674.5960819534957
SQ1	access-cm2	ssp245	2045	301.97037	268.4042	1383.2344301626736
SQ1	access-cm2	ssp245	2046	302.1478	268.73114	1785.3886513038892
SQ1	access-cm2	ssp245	2047	304.17584	270.482	998.508439399302
SQ1	access-cm2	ssp245	2048	302.62262	270.09338	1001.3023666106164
SQ1	access-cm2	ssp245	2049	304.2411	266.56155	564.5615364257537
SQ1	access-cm2	ssp245	2050	302.1737	266.89233	1042.0431478181627
SQ1	access-cm2	ssp245	2051	303.19647	270.86737	696.5815632487647
SQ1	access-cm2	ssp245	2052	304.67593	269.23587	1275.5254676041427
SQ1	access-cm2	ssp245	2053	303.6632	269.1549	1053.517464085578
SQ1	access-cm2	ssp245	2054	305.01065	270.972	910.5434021679476
SQ1	access-cm2	ssp245	2055	303.31927	269.63385	1541.325054829902
SQ1	access-cm2	ssp245	2056	303.95984	269.0784	1657.7390482183514
SQ1	access-cm2	ssp245	2057	303.97632	268.98557	1504.5919707161302
SQ1	access-cm2	ssp245	2058	304.6129	268.24295	2481.7539769311707
SQ1	access-cm2	ssp245	2059	305.31656	268.69043	1636.822981259309
SQ1	access-cm2	ssp245	2060	302.99606	269.3915	868.4873406775274
SQ1	access-cm2	ssp245	2061	304.66614	270.32623	1196.8096005264542
SQ1	access-cm2	ssp245	2062	301.49408	267.58038	2147.0397694268745
SQ1	access-cm2	ssp245	2063	303.45047	271.0405	736.2993537557327
SQ1	access-cm2	ssp245	2064	304.87643	270.36328	1284.599861560853
SQ1	access-cm2	ssp245	2065	303.66196	269.04092	1765.2233965694525
SQ1	access-cm2	ssp245	2066	303.4748	269.9793	716.3510455749929
SQ1	access-cm2	ssp245	2067	304.09497	268.84152	443.3552678441629
SQ1	access-cm2	ssp245	2068	302.78348	266.62625	2114.6715740672594
SQ1	access-cm2	ssp245	2069	303.04077	270.52704	2705.2077198167885
SQ1	access-cm2	ssp245	2070	301.4742	269.1788	1619.773209840039
SQ1	access-cm2	ssp370	2041	303.41672	267.69	938.9554104767435
SQ1	access-cm2	ssp370	2042	301.67865	266.79504	1858.206992188917
SQ1	access-cm2	ssp370	2043	302.18582	270.23898	867.9712513927104
SQ1	access-cm2	ssp370	2044	302.62665	268.82706	1198.3284592162443
SQ1	access-cm2	ssp370	2045	302.47757	269.0951	842.6374607719422
SQ1	access-cm2	ssp370	2046	302.35583	270.28198	2021.0946223698172
SQ1	access-cm2	ssp370	2047	302.93835	265.67172	1309.9031720455785
SQ1	access-cm2	ssp370	2048	301.17343	267.3029	901.1699309572294
SQ1	access-cm2	ssp370	2049	302.4481	269.87836	1200.8928884518966
SQ1	access-cm2	ssp370	2050	305.10425	266.0639	1528.2281568855637
SQ1	access-cm2	ssp370	2051	302.6171	267.5479	1705.7760670082457
SQ1	access-cm2	ssp370	2052	301.59906	270.29062	1600.677379500084
SQ1	access-cm2	ssp370	2053	304.1671	267.94574	893.9841930521444
SQ1	access-cm2	ssp370	2054	302.20035	269.56656	795.4019437136594
SQ1	access-cm2	ssp370	2055	303.27893	269.11923	1077.045420056671
SQ1	access-cm2	ssp370	2056	303.21674	269.26566	870.1226716220442
SQ1	access-cm2	ssp370	2057	302.0109	268.38336	1640.5315286479781
SQ1	access-cm2	ssp370	2058	304.9381	269.18344	2398.9577561965853
SQ1	access-cm2	ssp370	2059	302.44434	268.63675	879.1123930597456
SQ1	access-cm2	ssp370	2060	302.2472	269.71164	1304.5944960555014
SQ1	access-cm2	ssp370	2061	303.00595	269.9611	2039.590965793427
SQ1	access-cm2	ssp370	2062	302.95447	270.35995	1332.279409887245
SQ1	access-cm2	ssp370	2063	300.71915	268.5676	1314.5406010793283
SQ1	access-cm2	ssp370	2064	301.99445	268.82794	1732.4514323088429
SQ1	access-cm2	ssp370	2065	305.7067	269.4944	1613.747700629713
SQ1	access-cm2	ssp370	2066	303.4655	269.05524	711.0344190616161
SQ1	access-cm2	ssp370	2067	304.65738	267.4141	1032.3501261882273
SQ1	access-cm2	ssp370	2068	302.93063	271.3779	1106.100678560314
SQ1	access-cm2	ssp370	2069	303.48624	268.9614	3227.3187498212465
SQ1	access-cm2	ssp370	2070	305.43924	270.37943	1182.2292647673564
SQ1	cnrm-esm2-1	ssp245	2041	302.95343	267.38635	1867.9566713457145
SQ1	cnrm-esm2-1	ssp245	2042	302.08124	268.39346	1040.4227177495777
SQ1	cnrm-esm2-1	ssp245	2043	301.33322	270.4532	901.6028350917618
SQ1	cnrm-esm2-1	ssp245	2044	301.25922	269.02283	995.0552972964746
SQ1	cnrm-esm2-1	ssp245	2045	301.9696	268.2616	1757.9510537761385
SQ1	cnrm-esm2-1	ssp245	2046	303.23297	269.19162	654.766957461834
SQ1	cnrm-esm2-1	ssp245	2047	302.43796	267.68076	1894.5315754506073
SQ1	cnrm-esm2-1	ssp245	2048	302.5949	268.46503	889.5996673847483
SQ1	cnrm-esm2-1	ssp245	2049	300.32938	270.55316	1118.8656972619176
SQ1	cnrm-esm2-1	ssp245	2050	302.5915	269.61032	1107.7566932653538
SQ1	cnrm-esm2-1	ssp245	2051	302.7762	269.40106	1432.2340381855468
SQ1	cnrm-esm2-1	ssp245	2052	303.12946	269.2488	2126.711468026035
SQ1	cnrm-esm2-1	ssp245	2053	302.58408	268.99872	1296.3503141014328
SQ1	cnrm-esm2-1	ssp245	2054	302.73004	266.4146	2260.1126240245408
SQ1	cnrm-esm2-1	ssp245	2055	304.2838	267.46976	2312.4778663739307
SQ1	cnrm-esm2-1	ssp245	2056	302.16412	267.22128	965.2503975725266
SQ1	cnrm-esm2-1	ssp245	2057	302.25357	267.2555	490.35453400720144
SQ1	cnrm-esm2-1	ssp245	2058	299.78433	269.24338	1380.5957491829502
SQ1	cnrm-esm2-1	ssp245	2059	303.38797	271.31247	1638.3131928566988
SQ1	cnrm-esm2-1	ssp245	2060	303.75687	267.7335	2321.8854958307634
SQ1	cnrm-esm2-1	ssp245	2061	301.45288	270.3859	949.2836059711408
SQ1	cnrm-esm2-1	ssp245	2062	301.53348	266.1328	1576.751712150836
SQ1	cnrm-esm2-1	ssp245	2063	302.10974	270.21478	1057.3220317019004
SQ1	cnrm-esm2-1	ssp245	2064	303.57922	266.8093	1321.7326175537455
SQ1	cnrm-esm2-1	ssp245	2065	301.79416	269.4935	657.4035907164216
SQ1	cnrm-esm2-1	ssp245	2066	302.27948	270.65472	1026.182598411083
SQ1	cnrm-esm2-1	ssp245	2067	303.28976	269.45114	1727.5465484009587
SQ1	cnrm-esm2-1	ssp245	2068	303.32294	269.2682	1501.1765550356208
SQ1	cnrm-esm2-1	ssp245	2069	301.38885	269.68158	712.4892300576862
SQ1	cnrm-esm2-1	ssp245	2070	304.18616	271.96582	1481.9484129227696
SQ1	cnrm-esm2-1	ssp370	2041	303.48087	268.42975	1082.6984210405249
SQ1	cnrm-esm2-1	ssp370	2042	300.26764	267.17065	1089.1511571127771
SQ1	cnrm-esm2-1	ssp370	2043	301.9349	267.49796	1257.7478902414184
SQ1	cnrm-esm2-1	ssp370	2044	302.1086	269.36874	707.4431011278441
SQ1	cnrm-esm2-1	ssp370	2045	302.0491	266.9252	1550.6476430687962
SQ1	cnrm-esm2-1	ssp370	2046	300.33978	270.59567	994.4468497065631
SQ1	cnrm-esm2-1	ssp370	2047	301.80658	266.23468	1321.5156856749609
SQ1	cnrm-esm2-1	ssp370	2048	300.10147	267.87427	1303.930856776399
SQ1	cnrm-esm2-1	ssp370	2049	301.64	270.98724	1483.5586291970344
SQ1	cnrm-esm2-1	ssp370	2050	300.8691	268.8756	1546.5557922434396
SQ1	cnrm-esm2-1	ssp370	2051	302.27835	269.95282	1786.5305149869462
SQ1	cnrm-esm2-1	ssp370	2052	301.25986	269.16898	760.6033811112866
SQ1	cnrm-esm2-1	ssp370	2053	302.93552	270.45044	2064.564133936037
SQ1	cnrm-esm2-1	ssp370	2054	301.25516	270.69376	1623.0333061699525
SQ1	cnrm-esm2-1	ssp370	2055	303.02585	267.8391	1201.69249950119
SQ1	cnrm-esm2-1	ssp370	2056	303.1154	269.67807	1516.59498786319
SQ1	cnrm-esm2-1	ssp370	2057	301.4801	266.64343	1459.8202288616205
SQ1	cnrm-esm2-1	ssp370	2058	301.83426	270.54678	761.4514371380203
SQ1	cnrm-esm2-1	ssp370	2059	301.75122	268.8025	1051.0213366476596
SQ1	cnrm-esm2-1	ssp370	2060	301.6761	268.46362	2352.798435115219
SQ1	cnrm-esm2-1	ssp370	2061	303.09683	269.16113	824.1918923507731
SQ1	cnrm-esm2-1	ssp370	2062	302.76517	269.39117	1364.1060650464901
SQ1	cnrm-esm2-1	ssp370	2063	301.86612	270.53363	1100.917244469718
SQ1	cnrm-esm2-1	ssp370	2064	303.44693	268.9707	1614.7125949384317
SQ1	cnrm-esm2-1	ssp370	2065	301.84592	271.27893	783.4567524259753
SQ1	cnrm-esm2-1	ssp370	2066	301.87686	266.72244	1571.6495245549268
SQ1	cnrm-esm2-1	ssp370	2067	304.1258	271.64304	987.6276013237346
SQ1	cnrm-esm2-1	ssp370	2068	303.0348	269.82886	1043.9128814090373
SQ1	cnrm-esm2-1	ssp370	2069	302.81467	271.10696	1091.7700418969534
SQ1	cnrm-esm2-1	ssp370	2070	304.09085	270.84985	568.3013283014589
SQ1	ec-earth3-veg	ssp245	2041	302.82285	269.0718	766.6821200167506
SQ1	ec-earth3-veg	ssp245	2042	302.5033	270.07513	1393.0728150531431
SQ1	ec-earth3-veg	ssp245	2043	300.49805	270.14645	1932.914127898353
SQ1	ec-earth3-veg	ssp245	2044	301.57452	268.52505	1182.7528451161897
SQ1	ec-earth3-veg	ssp245	2045	302.19812	268.96808	1347.3389433463844
SQ1	ec-earth3-veg	ssp245	2046	301.3965	269.12552	893.2276851671888
SQ1	ec-earth3-veg	ssp245	2047	301.93008	270.55096	986.4800848066725
SQ1	ec-earth3-veg	ssp245	2048	303.5346	269.7227	1532.5534339965009
SQ1	ec-earth3-veg	ssp245	2049	301.79483	268.43115	1653.3093184232314
SQ1	ec-earth3-veg	ssp245	2050	302.43542	268.91324	1563.1106247484458
SQ1	ec-earth3-veg	ssp245	2051	301.37903	270.4478	1212.1162565890545
SQ1	ec-earth3-veg	ssp245	2052	302.31302	270.5367	1650.9026156505313
SQ1	ec-earth3-veg	ssp245	2053	301.1773	272.4848	858.729851263335
SQ1	ec-earth3-veg	ssp245	2054	301.89102	268.23782	418.78816424869
SQ1	ec-earth3-veg	ssp245	2055	301.5496	269.45004	487.8007085993886
SQ1	ec-earth3-veg	ssp245	2056	301.58304	270.3754	1461.8579277768551
SQ1	ec-earth3-veg	ssp245	2057	302.21988	268.47195	1306.5685940848034
SQ1	ec-earth3-veg	ssp245	2058	300.94934	270.5054	1134.0825256600217
SQ1	ec-earth3-veg	ssp245	2059	301.91415	269.46735	638.870538957417
SQ1	ec-earth3-veg	ssp245	2060	305.0727	269.52316	1156.5496511757115
SQ1	ec-earth3-veg	ssp245	2061	303.27554	264.64194	1892.376118234753
SQ1	ec-earth3-veg	ssp245	2062	302.15857	269.65732	781.5643033012748
SQ1	ec-earth3-veg	ssp245	2063	301.07883	271.37723	1039.1999595332647
SQ1	ec-earth3-veg	ssp245	2064	303.6609	269.10962	1925.9874467504849
SQ1	ec-earth3-veg	ssp245	2065	304.47565	269.17758	795.3117509255932
SQ1	ec-earth3-veg	ssp245	2066	303.59824	269.6885	2962.852638156572
SQ1	ec-earth3-veg	ssp245	2067	302.80313	269.75443	1878.8900395156709
SQ1	ec-earth3-veg	ssp245	2068	300.9784	269.58408	1446.8645746819575
SQ1	ec-earth3-veg	ssp245	2069	304.28296	270.98828	1237.9478090442717
SQ1	ec-earth3-veg	ssp245	2070	303.90076	268.76	1810.6431784049832
SQ1	ec-earth3-veg	ssp370	2041	303.0266	264.95074	995.4819847829418
SQ1	ec-earth3-veg	ssp370	2042	303.8179	263.90448	2054.136077128334
SQ1	ec-earth3-veg	ssp370	2043	301.97052	270.11554	2180.9193697772025
SQ1	ec-earth3-veg	ssp370	2044	303.0505	268.37683	1435.0085236772165
SQ1	ec-earth3-veg	ssp370	2045	301.673	264.8687	648.0393151345197
SQ1	ec-earth3-veg	ssp370	2046	302.41687	266.7559	1108.2229706284095
SQ1	ec-earth3-veg	ssp370	2047	301.0624	264.49597	1169.1899509692591
SQ1	ec-earth3-veg	ssp370	2048	300.8917	271.29895	1529.5351733453476
SQ1	ec-earth3-veg	ssp370	2049	301.76764	268.42603	1507.864353829024
SQ1	ec-earth3-veg	ssp370	2050	302.33966	267.2142	1524.445067084129
SQ1	ec-earth3-veg	ssp370	2051	300.90204	269.12347	312.6629205944482
SQ1	ec-earth3-veg	ssp370	2052	301.2463	268.6496	2021.759019792047
SQ1	ec-earth3-veg	ssp370	2053	302.73074	268.9628	2064.7576260845735
SQ1	ec-earth3-veg	ssp370	2054	302.04974	267.04547	775.1706451876089
SQ1	ec-earth3-veg	ssp370	2055	302.54868	269.68243	1561.3816694123016
SQ1	ec-earth3-veg	ssp370	2056	299.71933	266.8132	1184.6899768308376
SQ1	ec-earth3-veg	ssp370	2057	304.3655	267.364	829.7801124863327
SQ1	ec-earth3-veg	ssp370	2058	300.3179	267.09995	1547.450449084839
SQ1	ec-earth3-veg	ssp370	2059	302.4544	265.89493	1603.3854944631275
SQ1	ec-earth3-veg	ssp370	2060	303.40033	269.78064	1818.0828966200284
SQ1	ec-earth3-veg	ssp370	2061	302.5588	270.8859	1828.7173189222653
SQ1	ec-earth3-veg	ssp370	2062	303.17368	269.36105	874.6959364274364
SQ1	ec-earth3-veg	ssp370	2063	301.916	268.89297	1342.3354160811575
SQ1	ec-earth3-veg	ssp370	2064	300.7756	270.69067	1704.926070989995
SQ1	ec-earth3-veg	ssp370	2065	303.78397	270.08453	1633.16699531856
SQ1	ec-earth3-veg	ssp370	2066	302.85526	270.97046	2056.921496917475
SQ1	ec-earth3-veg	ssp370	2067	301.0706	270.56653	1843.6243725707411
SQ1	ec-earth3-veg	ssp370	2068	304.17908	269.87708	1276.8463127896923
SQ1	ec-earth3-veg	ssp370	2069	302.6837	269.6904	828.0613617505652
SQ1	ec-earth3-veg	ssp370	2070	305.74292	270.89365	425.6660979241133
SQ1	miroc6	ssp245	2041	303.2879	267.55856	869.0763034857671
SQ1	miroc6	ssp245	2042	301.01172	270.71414	2117.883165855824
SQ1	miroc6	ssp245	2043	302.4358	268.50565	1465.3529145405582
SQ1	miroc6	ssp245	2044	299.9809	268.6479	1366.6845672356344
SQ1	miroc6	ssp245	2045	303.62195	267.79782	382.1703347086441
SQ1	miroc6	ssp245	2046	303.3607	267.7413	927.4475884158057
SQ1	miroc6	ssp245	2047	302.34207	269.50076	985.2512913057438
SQ1	miroc6	ssp245	2048	300.12512	269.3981	2513.728765072259
SQ1	miroc6	ssp245	2049	300.24057	267.63333	1488.4251113631522
SQ1	miroc6	ssp245	2050	302.9885	265.77188	623.1780072091897
SQ1	miroc6	ssp245	2051	302.88193	269.41644	341.4516836506664
SQ1	miroc6	ssp245	2052	303.15152	268.0027	2087.3745001153698
SQ1	miroc6	ssp245	2053	302.73785	269.64703	1265.277982922266
SQ1	miroc6	ssp245	2054	302.27023	268.60822	1347.2107646637432
SQ1	miroc6	ssp245	2055	304.5811	270.30878	1083.4683559485372
SQ1	miroc6	ssp245	2056	302.18845	267.4093	1310.1192124304114
SQ1	miroc6	ssp245	2057	302.6316	268.95422	1767.621296772223
SQ1	miroc6	ssp245	2058	300.71933	269.08347	1743.348243646316
SQ1	miroc6	ssp245	2059	303.3248	269.2359	1275.7902797427698
SQ1	miroc6	ssp245	2060	298.11884	269.59756	3029.947518836635
SQ1	miroc6	ssp245	2061	300.41916	268.402	421.7717567458749
SQ1	miroc6	ssp245	2062	304.38382	266.5678	879.1516939177934
SQ1	miroc6	ssp245	2063	304.05768	265.35236	522.576060926076
SQ1	miroc6	ssp245	2064	305.41318	270.79935	736.2940392689651
SQ1	miroc6	ssp245	2065	304.53885	268.9223	1147.6464462233516
SQ1	miroc6	ssp245	2066	302.83466	269.58548	1225.9926388389201
SQ1	miroc6	ssp245	2067	304.6475	268.05637	327.7450828347355
SQ1	miroc6	ssp245	2068	304.5533	268.5028	755.2357358392328
SQ1	miroc6	ssp245	2069	305.93268	268.50787	1384.0304204262457
SQ1	miroc6	ssp245	2070	305.44406	269.51297	350.55920924060047
SQ1	miroc6	ssp370	2041	305.09543	266.98404	633.534312620759
SQ1	miroc6	ssp370	2042	304.13934	269.09137	934.3209267128093
SQ1	miroc6	ssp370	2043	303.34552	269.31155	637.7449164166981
